order_id,order_date,customer_id,product_id,product_name,category,quantity,price,amount,payment_method,city,state,coupon_used,order_status
ORD2024052706984,2024-05-27,61150,1030,Storage Box,Home,1,2711.3,2711.3,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2024052707289,2024-05-27,21675,1045,Dumbbell 5kg,Sports,1,4957.61,4957.61,UPI,Ahmedabad,Gujarat,0,Delivered
ORD2024052708021,2024-05-27,98713,1034,Conditioner,Beauty,1,2144.47,2144.47,Credit Card,Pune,Maharashtra,0,Delivered
ORD2024052708295,2024-05-27,89698,1039,Hair Dryer,Beauty,1,609.72,609.72,UPI,Hyderabad,Telangana,0,Delivered
ORD2024052708805,2024-05-27,31427,1044,Yoga Mat 6mm,Sports,2,2513.86,5027.72,Debit Card,Surat,Gujarat,0,Delivered
ORD2024052802781,2024-05-28,88763,1030,Storage Box,Home,3,2454.51,7363.53,COD,Bengaluru,Karnataka,1,Delivered
ORD2024052803276,2024-05-28,22864,1023,Air Purifier,Home,2,7364.08,14728.16,NetBanking,Lucknow,Uttar Pradesh,1,Delivered
ORD2024052804727,2024-05-28,72495,1024,LED Bulb 12W,Home,1,194.69,194.69,UPI,Gurugram,Haryana,0,Delivered
ORD2024052805096,2024-05-28,20015,1002,Bluetooth Headphones,Electronics,3,2094.91,6284.73,Credit Card,Chennai,Tamil Nadu,0,Delivered
ORD2024052805439,2024-05-28,47827,1004,Power Bank 10000mAh,Electronics,1,7187.82,7187.82,Debit Card,Jaipur,Rajasthan,0,Shipped
ORD2024052805625,2024-05-28,38820,1012,Women's Fit Jeans,Clothing,1,1765.01,1765.01,UPI,Delhi,Delhi,1,Delivered
ORD2024052805820,2024-05-28,49278,1032,Moisturizer,Beauty,2,2589.99,5179.98,NetBanking,Ahmedabad,Gujarat,1,Delivered
ORD2024052806235,2024-05-28,37937,1006,Mechanical Keyboard,Electronics,1,28832.23,28832.23,UPI,Jaipur,Rajasthan,0,Delivered
ORD2024052806278,2024-05-28,49313,1041,Cricket Bat,Sports,3,10119.47,30358.41,UPI,Surat,Gujarat,1,Delivered
ORD2024052809342,2024-05-28,67872,1015,Formal Shirt,Clothing,2,1128.83,2257.66,COD,Bhopal,Madhya Pradesh,0,Delivered
ORD2024052900376,2024-05-29,53016,1027,Pillow Set,Home,2,6879.15,13758.3,Credit Card,New York,USA,0,Delivered
ORD2024052901027,2024-05-29,38548,1038,Perfume 100ml,Beauty,1,298.08,298.08,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2024052901243,2024-05-29,98293,1003,USB-C Charger,Electronics,2,1053.38,2106.76,UPI,Bengaluru,Karnataka,0,Delivered
ORD2024052901406,2024-05-29,70945,1021,Stainless Steel Bottle,Home,1,388.99,388.99,UPI,Hyderabad,Telangana,0,Delivered
ORD2024052901761,2024-05-29,60281,1011,Men's Cotton T-Shirt,Clothing,1,2844.87,2844.87,COD,Kochi,Kerala,0,Delivered
ORD2024052903397,2024-05-29,74054,1027,Pillow Set,Home,2,6546.47,13092.94,UPI,Surat,Gujarat,0,Shipped
ORD2024052903617,2024-05-29,13934,1049,Gym Gloves,Sports,1,5764.96,5764.96,Credit Card,Nagpur,Maharashtra,1,Delivered
ORD2024052903899,2024-05-29,93301,1004,Power Bank 10000mAh,Electronics,3,7195.99,21587.97,UPI,Kolkata,West Bengal,0,Delivered
ORD2024052903904,2024-05-29,79110,1021,Stainless Steel Bottle,Home,2,385.21,770.42,Credit Card,Dubai,UAE,0,Delivered
ORD2024052904949,2024-05-29,98890,1049,Gym Gloves,Sports,3,5782.48,17347.44,Debit Card,Kolkata,West Bengal,0,Delivered
ORD2024052905468,2024-05-29,70098,1032,Moisturizer,Beauty,1,2904.8,2904.8,UPI,Pune,Maharashtra,1,Delivered
ORD2024052906512,2024-05-29,39114,1011,Men's Cotton T-Shirt,Clothing,1,2771.31,2771.31,Credit Card,Kochi,Kerala,0,Delivered
ORD2024052906516,2024-05-29,75615,1020,Cap Beanie,Clothing,1,568.44,568.44,Debit Card,Hyderabad,Telangana,0,Delivered
ORD2024052908715,2024-05-29,81622,1020,Cap Beanie,Clothing,1,635.25,635.25,UPI,Dubai,UAE,0,Delivered
ORD2024052909427,2024-05-29,67194,1036,Makeup Kit,Beauty,1,349.48,349.48,Credit Card,Surat,Gujarat,0,Delivered
ORD2024052909533,2024-05-29,11869,1028,Electric Kettle,Home,1,7258.55,7258.55,UPI,Dubai,UAE,0,Shipped
ORD2024052909906,2024-05-29,99443,1023,Air Purifier,Home,1,7762.07,7762.07,UPI,New York,USA,0,Delivered
ORD2024053000771,2024-05-30,97084,1013,Hoodie Unisex,Clothing,1,2921.5,2921.5,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2024053001853,2024-05-30,93597,1034,Conditioner,Beauty,2,1885.05,-3770.1,Credit Card,Bengaluru,Karnataka,0,Returned
ORD2024053002371,2024-05-30,22703,1024,LED Bulb 12W,Home,2,197.0,394.0,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2024053002542,2024-05-30,37799,1048,Tennis Balls (Pack of 3),Sports,1,196.81,196.81,UPI,Gurugram,Haryana,0,Shipped
ORD2024053004069,2024-05-30,88311,1011,Men's Cotton T-Shirt,Clothing,1,3193.96,3193.96,Credit Card,Patna,Bihar,0,Delivered
ORD2024053004606,2024-05-30,89833,1033,Shampoo Herbal,Beauty,1,1962.64,1962.64,COD,Bengaluru,Karnataka,0,Shipped
ORD2024053006058,2024-05-30,96348,1016,Running Shoes,Clothing,1,351.14,351.14,UPI,Chandigarh,Chandigarh,0,Delivered
ORD2024053008519,2024-05-30,58980,1009,Laptop Stand,Electronics,1,15364.77,-15364.77,UPI,Dubai,UAE,0,Returned
ORD2024053008812,2024-05-30,21004,1016,Running Shoes,Clothing,3,263.98,791.94,Credit Card,Chennai,Tamil Nadu,0,Delivered
ORD2024053009037,2024-05-30,71711,1016,Running Shoes,Clothing,2,268.54,537.08,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2024053009218,2024-05-30,14158,1029,Table Lamp,Home,2,2771.37,5542.74,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2024053009284,2024-05-30,27658,1033,Shampoo Herbal,Beauty,2,1869.21,3738.42,COD,Kochi,Kerala,0,Shipped
ORD2024053009302,2024-05-30,54619,1050,Water Bottle Sports,Sports,3,14430.58,-43291.74,UPI,Gurugram,Haryana,1,Returned
ORD2024053009693,2024-05-30,35789,1020,Cap Beanie,Clothing,3,615.71,1847.13,Debit Card,Mumbai,Maharashtra,0,Delivered
ORD2024053102508,2024-05-31,33057,1037,Beard Trimmer,Beauty,1,1841.29,1841.29,Credit Card,Delhi,Delhi,0,Delivered
ORD2024053102718,2024-05-31,42486,1042,Football Size-5,Sports,2,400.28,800.56,NetBanking,Pune,Maharashtra,0,Delivered
ORD2024053102825,2024-05-31,97408,1039,Hair Dryer,Beauty,1,643.15,0.0,COD,Kolkata,West Bengal,0,Cancelled
ORD2024053103508,2024-05-31,85532,1049,Gym Gloves,Sports,2,6036.51,12073.02,Credit Card,Thiruvananthapuram,Kerala,1,Shipped
ORD2024053103703,2024-05-31,25231,1009,Laptop Stand,Electronics,1,14882.28,14882.28,NetBanking,Kolkata,West Bengal,0,Delivered
ORD2024053105007,2024-05-31,84543,1002,Bluetooth Headphones,Electronics,1,2466.45,2466.45,UPI,Dubai,UAE,0,Delivered
ORD2024053106054,2024-05-31,54488,1042,Football Size-5,Sports,2,356.57,713.14,COD,Indore,Madhya Pradesh,0,Delivered
ORD2024053108285,2024-05-31,13974,1020,Cap Beanie,Clothing,2,585.6,1171.2,Debit Card,Dubai,UAE,1,Delivered
ORD2024053108590,2024-05-31,47790,1026,Bedsheet Queen,Home,1,406.11,406.11,UPI,Mumbai,Maharashtra,0,Delivered
ORD2024053109846,2024-05-31,38677,1007,Portable SSD 1TB,Electronics,2,525.57,1051.14,UPI,Kolkata,West Bengal,0,Delivered
ORD2024060100219,2024-06-01,20866,1037,Beard Trimmer,Beauty,1,2304.18,2304.18,Debit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060100536,2024-06-01,29362,1001,Wireless Mouse,Electronics,3,2499.02,7497.06,COD,Pune,Maharashtra,0,Delivered
ORD2024060101007,2024-06-01,39202,1039,Hair Dryer,Beauty,3,662.56,1987.68,Credit Card,Mumbai,Maharashtra,0,Delivered
ORD2024060102054,2024-06-01,78079,1036,Makeup Kit,Beauty,2,355.8,711.6,NetBanking,Bengaluru,Karnataka,0,Delivered
ORD2024060102657,2024-06-01,10500,1027,Pillow Set,Home,1,6154.19,6154.19,Debit Card,Gurugram,Haryana,0,Delivered
ORD2024060102917,2024-06-01,90516,1012,Women's Fit Jeans,Clothing,2,1946.14,3892.28,Credit Card,Bengaluru,Karnataka,0,Shipped
ORD2024060104048,2024-06-01,35602,1038,Perfume 100ml,Beauty,1,234.7,234.7,UPI,New York,USA,0,Delivered
ORD2024060104088,2024-06-01,13487,1008,4K Action Camera,Electronics,1,10936.53,10936.53,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060104200,2024-06-01,82123,1037,Beard Trimmer,Beauty,2,2212.6,4425.2,UPI,Jaipur,Rajasthan,1,Delivered
ORD2024060104653,2024-06-01,31078,1036,Makeup Kit,Beauty,1,302.89,302.89,Debit Card,Mumbai,Maharashtra,1,Delivered
ORD2024060104942,2024-06-01,69682,1014,Sports Shorts,Clothing,3,762.1,2286.3,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2024060105973,2024-06-01,41432,1009,Laptop Stand,Electronics,2,14926.8,29853.6,NetBanking,Chandigarh,Chandigarh,0,Delivered
ORD2024060107363,2024-06-01,79519,1009,Laptop Stand,Electronics,3,18237.71,54713.13,COD,Mumbai,Maharashtra,0,Delivered
ORD2024060107497,2024-06-01,92782,1020,Cap Beanie,Clothing,1,547.15,547.15,UPI,Jaipur,Rajasthan,1,Delivered
ORD2024060107895,2024-06-01,16799,1025,Non-stick Frying Pan,Home,2,3523.54,7047.08,UPI,Hyderabad,Telangana,0,Delivered
ORD2024060108623,2024-06-01,91399,1001,Wireless Mouse,Electronics,1,3095.13,3095.13,Credit Card,Patna,Bihar,0,Delivered
ORD2024060109860,2024-06-01,80422,1050,Water Bottle Sports,Sports,2,15501.03,31002.06,NetBanking,Pune,Maharashtra,1,Delivered
ORD2024060200252,2024-06-02,99622,1025,Non-stick Frying Pan,Home,1,3971.94,3971.94,Credit Card,Ahmedabad,Gujarat,1,Delivered
ORD2024060200551,2024-06-02,68122,1032,Moisturizer,Beauty,2,3002.94,6005.88,UPI,Hyderabad,Telangana,1,Delivered
ORD2024060201136,2024-06-02,32218,1003,USB-C Charger,Electronics,1,1208.41,1208.41,UPI,Chandigarh,Chandigarh,0,Delivered
ORD2024060201148,2024-06-02,32455,1017,Kurta Set,Clothing,1,277.35,277.35,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2024060201665,2024-06-02,13333,1034,Conditioner,Beauty,2,1884.38,3768.76,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060202040,2024-06-02,37757,1007,Portable SSD 1TB,Electronics,2,519.81,1039.62,UPI,Pune,Maharashtra,0,Delivered
ORD2024060202233,2024-06-02,51298,1040,Lip Balm,Beauty,2,144.73,289.46,Debit Card,Chandigarh,Chandigarh,0,Delivered
ORD2024060203514,2024-06-02,52916,1009,Laptop Stand,Electronics,1,16403.06,16403.06,UPI,Jaipur,Rajasthan,1,Delivered
ORD2024060204157,2024-06-02,44062,1011,Men's Cotton T-Shirt,Clothing,1,3171.45,3171.45,Debit Card,Pune,Maharashtra,0,Shipped
ORD2024060205129,2024-06-02,81347,1025,Non-stick Frying Pan,Home,2,4024.5,8049.0,Credit Card,Surat,Gujarat,0,Delivered
ORD2024060205670,2024-06-02,70805,1001,Wireless Mouse,Electronics,3,2462.77,7388.31,Credit Card,Dubai,UAE,1,Delivered
ORD2024060205852,2024-06-02,25935,1018,Saree Silk,Clothing,1,475.62,475.62,COD,Lucknow,Uttar Pradesh,0,Delivered
ORD2024060206097,2024-06-02,24694,1008,4K Action Camera,Electronics,1,9927.39,9927.39,UPI,Surat,Gujarat,0,Delivered
ORD2024060206261,2024-06-02,23894,1011,Men's Cotton T-Shirt,Clothing,2,2571.32,5142.64,UPI,Ahmedabad,Gujarat,1,Delivered
ORD2024060206788,2024-06-02,65406,1003,USB-C Charger,Electronics,3,1090.17,3270.51,Credit Card,Delhi,Delhi,1,Delivered
ORD2024060206908,2024-06-02,28722,1034,Conditioner,Beauty,1,2115.07,2115.07,Debit Card,Kochi,Kerala,0,Delivered
ORD2024060208352,2024-06-02,27297,1010,Webcam 1080p,Electronics,3,16563.38,49690.14,UPI,Indore,Madhya Pradesh,0,Delivered
ORD2024060208383,2024-06-02,14570,1010,Webcam 1080p,Electronics,1,16883.61,16883.61,UPI,Hyderabad,Telangana,1,Delivered
ORD2024060208957,2024-06-02,91846,1013,Hoodie Unisex,Clothing,1,3617.13,-3617.13,COD,Lucknow,Uttar Pradesh,0,Returned
ORD2024060209061,2024-06-02,70384,1002,Bluetooth Headphones,Electronics,1,2628.03,2628.03,COD,New York,USA,0,Delivered
ORD2024060209742,2024-06-02,80185,1042,Football Size-5,Sports,2,313.1,626.2,Credit Card,Dubai,UAE,1,Shipped
ORD2024060300249,2024-06-03,65420,1042,Football Size-5,Sports,2,312.95,625.9,Debit Card,Pune,Maharashtra,1,Delivered
ORD2024060302506,2024-06-03,30998,1021,Stainless Steel Bottle,Home,3,343.87,1031.61,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060302784,2024-06-03,60155,1029,Table Lamp,Home,2,2233.04,4466.08,Credit Card,Ahmedabad,Gujarat,1,Delivered
ORD2024060304811,2024-06-03,29053,1020,Cap Beanie,Clothing,1,528.05,528.05,Debit Card,Chandigarh,Chandigarh,0,Delivered
ORD2024060305358,2024-06-03,78211,1050,Water Bottle Sports,Sports,2,14457.0,28914.0,UPI,New York,USA,0,Delivered
ORD2024060306021,2024-06-03,94075,1022,Vacuum Cleaner,Home,2,194.52,389.04,Debit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060307250,2024-06-03,22803,1004,Power Bank 10000mAh,Electronics,1,7468.53,7468.53,Credit Card,Patna,Bihar,0,Delivered
ORD2024060307926,2024-06-03,80679,1009,Laptop Stand,Electronics,1,17109.65,17109.65,Credit Card,Bengaluru,Karnataka,0,Delivered
ORD2024060308841,2024-06-03,30750,1033,Shampoo Herbal,Beauty,1,1976.5,1976.5,UPI,Patna,Bihar,0,Delivered
ORD2024060308959,2024-06-03,32098,1033,Shampoo Herbal,Beauty,1,1996.25,1996.25,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2024060309166,2024-06-03,20556,1031,Face Wash,Beauty,3,94.95,284.85,UPI,Ahmedabad,Gujarat,1,Delivered
ORD2024060400336,2024-06-04,34398,1026,Bedsheet Queen,Home,2,410.62,821.24,Credit Card,Dubai,UAE,1,Delivered
ORD2024060401372,2024-06-04,34514,1006,Mechanical Keyboard,Electronics,2,22918.48,45836.96,UPI,Hyderabad,Telangana,1,Delivered
ORD2024060402881,2024-06-04,71102,1041,Cricket Bat,Sports,1,9738.77,9738.77,Credit Card,New York,USA,1,Delivered
ORD2024060403282,2024-06-04,21844,1034,Conditioner,Beauty,1,2099.98,2099.98,UPI,Pune,Maharashtra,1,Delivered
ORD2024060405002,2024-06-04,72423,1010,Webcam 1080p,Electronics,1,18413.38,18413.38,Credit Card,Delhi,Delhi,1,Delivered
ORD2024060406508,2024-06-04,31661,1019,Jacket Winter,Clothing,1,444.95,444.95,NetBanking,Bengaluru,Karnataka,0,Delivered
ORD2024060406593,2024-06-04,23635,1032,Moisturizer,Beauty,1,2659.09,2659.09,UPI,Hyderabad,Telangana,0,Delivered
ORD2024060407807,2024-06-04,43826,1003,USB-C Charger,Electronics,1,1257.81,1257.81,UPI,Ahmedabad,Gujarat,0,Shipped
ORD2024060408037,2024-06-04,18727,1032,Moisturizer,Beauty,1,3255.45,3255.45,COD,Dubai,UAE,0,Delivered
ORD2024060408755,2024-06-04,17691,1039,Hair Dryer,Beauty,1,693.28,693.28,Credit Card,Chandigarh,Chandigarh,0,Delivered
ORD2024060409171,2024-06-04,94671,1024,LED Bulb 12W,Home,2,177.21,-354.42,NetBanking,New York,USA,0,Returned
ORD2024060409358,2024-06-04,37675,1044,Yoga Mat 6mm,Sports,1,2093.83,2093.83,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060500351,2024-06-05,76558,1043,Badminton Racket,Sports,1,496.45,496.45,Debit Card,Kochi,Kerala,0,Delivered
ORD2024060500891,2024-06-05,23392,1019,Jacket Winter,Clothing,1,392.79,392.79,Credit Card,Mumbai,Maharashtra,1,Shipped
ORD2024060502173,2024-06-05,24178,1040,Lip Balm,Beauty,1,145.74,145.74,UPI,Lucknow,Uttar Pradesh,0,Shipped
ORD2024060502244,2024-06-05,68600,1014,Sports Shorts,Clothing,1,642.54,642.54,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2024060502964,2024-06-05,78172,1041,Cricket Bat,Sports,3,10073.32,30219.96,NetBanking,Dubai,UAE,0,Delivered
ORD2024060506022,2024-06-05,79015,1002,Bluetooth Headphones,Electronics,1,2601.26,2601.26,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060506399,2024-06-05,97804,1030,Storage Box,Home,1,2511.46,2511.46,UPI,Chennai,Tamil Nadu,1,Delivered
ORD2024060506412,2024-06-05,67193,1049,Gym Gloves,Sports,1,4863.17,4863.17,Credit Card,Jaipur,Rajasthan,0,Delivered
ORD2024060506874,2024-06-05,46589,1037,Beard Trimmer,Beauty,1,1969.88,1969.88,Credit Card,Delhi,Delhi,0,Delivered
ORD2024060507825,2024-06-05,46282,1029,Table Lamp,Home,2,2715.6,5431.2,Credit Card,Hyderabad,Telangana,0,Delivered
ORD2024060509349,2024-06-05,34660,1001,Wireless Mouse,Electronics,1,2517.21,2517.21,UPI,Mumbai,Maharashtra,0,Delivered
ORD2024060600396,2024-06-06,13515,1022,Vacuum Cleaner,Home,2,190.44,380.88,UPI,New York,USA,0,Delivered
ORD2024060602106,2024-06-06,28066,1047,Cycle Helmet,Sports,1,584.72,0.0,UPI,Nagpur,Maharashtra,0,Cancelled
ORD2024060602139,2024-06-06,50430,1014,Sports Shorts,Clothing,2,811.28,1622.56,Credit Card,Surat,Gujarat,0,Delivered
ORD2024060602207,2024-06-06,48135,1008,4K Action Camera,Electronics,1,9616.54,9616.54,UPI,Bengaluru,Karnataka,0,Delivered
ORD2024060602381,2024-06-06,35909,1047,Cycle Helmet,Sports,1,482.44,482.44,UPI,Gurugram,Haryana,0,Delivered
ORD2024060603406,2024-06-06,34509,1038,Perfume 100ml,Beauty,1,243.7,243.7,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2024060604620,2024-06-06,77446,1014,Sports Shorts,Clothing,2,807.32,1614.64,UPI,New York,USA,0,Delivered
ORD2024060604766,2024-06-06,38668,1021,Stainless Steel Bottle,Home,1,422.66,422.66,COD,Surat,Gujarat,0,Delivered
ORD2024060605019,2024-06-06,41177,1010,Webcam 1080p,Electronics,1,17922.7,17922.7,UPI,Jaipur,Rajasthan,0,Shipped
ORD2024060605268,2024-06-06,56806,1003,USB-C Charger,Electronics,1,1248.16,1248.16,Credit Card,Patna,Bihar,0,Delivered
ORD2024060605467,2024-06-06,88206,1033,Shampoo Herbal,Beauty,2,1868.83,3737.66,Credit Card,Indore,Madhya Pradesh,0,Delivered
ORD2024060606714,2024-06-06,37235,1009,Laptop Stand,Electronics,1,17695.03,17695.03,COD,Kochi,Kerala,1,Delivered
ORD2024060608318,2024-06-06,66553,1046,Skipping Rope,Sports,1,3319.85,3319.85,UPI,Jaipur,Rajasthan,0,Delivered
ORD2024060608398,2024-06-06,90982,1033,Shampoo Herbal,Beauty,2,2063.55,4127.1,UPI,Nagpur,Maharashtra,0,Delivered
ORD2024060608781,2024-06-06,56823,1046,Skipping Rope,Sports,1,2626.26,2626.26,UPI,Patna,Bihar,1,Shipped
ORD2024060609995,2024-06-06,36165,1027,Pillow Set,Home,2,7178.1,14356.2,COD,Lucknow,Uttar Pradesh,1,Delivered
ORD2024060703203,2024-06-07,59393,1004,Power Bank 10000mAh,Electronics,1,8010.08,8010.08,COD,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060703206,2024-06-07,23368,1033,Shampoo Herbal,Beauty,2,1802.8,3605.6,NetBanking,Chandigarh,Chandigarh,1,Delivered
ORD2024060703583,2024-06-07,90746,1028,Electric Kettle,Home,1,6863.04,6863.04,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060704569,2024-06-07,35052,1037,Beard Trimmer,Beauty,2,2291.66,4583.32,UPI,Mumbai,Maharashtra,0,Delivered
ORD2024060704619,2024-06-07,62652,1008,4K Action Camera,Electronics,2,8265.81,16531.62,UPI,Mumbai,Maharashtra,0,Delivered
ORD2024060704642,2024-06-07,61115,1033,Shampoo Herbal,Beauty,3,2060.78,6182.34,COD,Bengaluru,Karnataka,0,Delivered
ORD2024060704809,2024-06-07,81839,1026,Bedsheet Queen,Home,1,313.79,313.79,Debit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060705657,2024-06-07,70304,1044,Yoga Mat 6mm,Sports,1,2061.61,2061.61,NetBanking,Mumbai,Maharashtra,0,Shipped
ORD2024060706649,2024-06-07,63478,1014,Sports Shorts,Clothing,1,801.75,801.75,NetBanking,Pune,Maharashtra,0,Delivered
ORD2024060706675,2024-06-07,90890,1008,4K Action Camera,Electronics,2,8643.12,17286.24,Debit Card,Dubai,UAE,0,Delivered
ORD2024060706818,2024-06-07,23796,1038,Perfume 100ml,Beauty,2,242.94,485.88,UPI,Hyderabad,Telangana,1,Delivered
ORD2024060707166,2024-06-07,20282,1025,Non-stick Frying Pan,Home,3,3587.5,10762.5,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2024060707226,2024-06-07,76199,1025,Non-stick Frying Pan,Home,2,3958.58,7917.16,NetBanking,Mumbai,Maharashtra,1,Delivered
ORD2024060708447,2024-06-07,82920,1014,Sports Shorts,Clothing,3,746.04,2238.12,UPI,Mumbai,Maharashtra,0,Delivered
ORD2024060709056,2024-06-07,61750,1018,Saree Silk,Clothing,3,626.92,1880.76,UPI,Kolkata,West Bengal,0,Delivered
ORD2024060709454,2024-06-07,99299,1030,Storage Box,Home,2,2900.8,5801.6,Debit Card,Ahmedabad,Gujarat,0,Delivered
ORD2024060709711,2024-06-07,53426,1007,Portable SSD 1TB,Electronics,2,580.94,1161.88,UPI,Ahmedabad,Gujarat,1,Delivered
ORD2024060709840,2024-06-07,92246,1045,Dumbbell 5kg,Sports,1,5796.3,5796.3,UPI,Surat,Gujarat,0,Delivered
ORD2024060800127,2024-06-08,23686,1044,Yoga Mat 6mm,Sports,2,1957.46,3914.92,UPI,Kochi,Kerala,1,Delivered
ORD2024060800868,2024-06-08,45950,1040,Lip Balm,Beauty,3,155.3,465.9,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060801026,2024-06-08,53381,1048,Tennis Balls (Pack of 3),Sports,1,200.36,200.36,UPI,Surat,Gujarat,1,Delivered
ORD2024060801271,2024-06-08,14507,1046,Skipping Rope,Sports,1,3067.92,3067.92,UPI,Hyderabad,Telangana,1,Delivered
ORD2024060801685,2024-06-08,30724,1035,Sunscreen SPF50,Beauty,1,814.93,814.93,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060801852,2024-06-08,98112,1050,Water Bottle Sports,Sports,1,14086.02,14086.02,COD,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060802044,2024-06-08,91478,1024,LED Bulb 12W,Home,3,231.58,694.74,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060802957,2024-06-08,90869,1004,Power Bank 10000mAh,Electronics,1,7312.59,7312.59,Debit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2024060804520,2024-06-08,80949,1004,Power Bank 10000mAh,Electronics,2,9105.42,18210.84,UPI,Pune,Maharashtra,0,Delivered
ORD2024060804633,2024-06-08,85172,1038,Perfume 100ml,Beauty,1,276.24,0.0,Credit Card,Patna,Bihar,0,Cancelled
ORD2024060804754,2024-06-08,13405,1039,Hair Dryer,Beauty,1,769.16,769.16,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2024060806743,2024-06-08,23901,1005,Smartwatch Series 5,Electronics,1,4970.73,4970.73,UPI,Kolkata,West Bengal,0,Delivered
ORD2024060807331,2024-06-08,50363,1016,Running Shoes,Clothing,1,341.83,341.83,UPI,Indore,Madhya Pradesh,0,Delivered
ORD2024060807494,2024-06-08,85017,1031,Face Wash,Beauty,1,87.6,87.6,Credit Card,Lucknow,Uttar Pradesh,0,Delivered
ORD2024060807620,2024-06-08,86982,1021,Stainless Steel Bottle,Home,1,446.43,446.43,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2024060808255,2024-06-08,91141,1023,Air Purifier,Home,3,7466.09,22398.27,UPI,Bengaluru,Karnataka,0,Delivered
ORD2024060808574,2024-06-08,19402,1044,Yoga Mat 6mm,Sports,1,2214.84,2214.84,UPI,Nagpur,Maharashtra,0,Delivered
ORD2024060808602,2024-06-08,36648,1046,Skipping Rope,Sports,2,2984.42,5968.84,COD,Chandigarh,Chandigarh,0,Delivered
ORD2024060808862,2024-06-08,44062,1044,Yoga Mat 6mm,Sports,2,2275.47,4550.94,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060809615,2024-06-08,40262,1016,Running Shoes,Clothing,1,350.53,350.53,NetBanking,New York,USA,0,Shipped
ORD2024060900080,2024-06-09,52311,1039,Hair Dryer,Beauty,1,578.5,578.5,NetBanking,Indore,Madhya Pradesh,0,Delivered
ORD2024060900574,2024-06-09,22210,1019,Jacket Winter,Clothing,2,370.46,740.92,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2024060901122,2024-06-09,37257,1021,Stainless Steel Bottle,Home,3,421.38,1264.14,Credit Card,Singapore,Singapore,0,Delivered
ORD2024060901499,2024-06-09,10020,1050,Water Bottle Sports,Sports,2,12210.37,24420.74,Credit Card,Lucknow,Uttar Pradesh,1,Delivered
ORD2024060901573,2024-06-09,19449,1029,Table Lamp,Home,1,2375.22,2375.22,UPI,Patna,Bihar,0,Delivered
ORD2024060902487,2024-06-09,65892,1030,Storage Box,Home,2,2637.43,5274.86,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2024060902989,2024-06-09,30171,1013,Hoodie Unisex,Clothing,2,3510.27,7020.54,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2024060903496,2024-06-09,82644,1036,Makeup Kit,Beauty,2,326.31,-652.62,NetBanking,Lucknow,Uttar Pradesh,0,Returned
ORD2024060903569,2024-06-09,13061,1024,LED Bulb 12W,Home,1,177.18,177.18,Credit Card,Jaipur,Rajasthan,1,Delivered
ORD2024060905254,2024-06-09,57878,1019,Jacket Winter,Clothing,1,331.37,331.37,UPI,Kochi,Kerala,0,Shipped
ORD2024060905389,2024-06-09,35407,1017,Kurta Set,Clothing,2,263.34,526.68,Credit Card,New York,USA,1,Delivered
ORD2024060905853,2024-06-09,83002,1012,Women's Fit Jeans,Clothing,1,2069.75,2069.75,Credit Card,Indore,Madhya Pradesh,1,Delivered
ORD2024060907247,2024-06-09,38087,1003,USB-C Charger,Electronics,1,969.77,969.77,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2024060907927,2024-06-09,72934,1010,Webcam 1080p,Electronics,1,17938.79,17938.79,UPI,Nagpur,Maharashtra,0,Delivered
